Unnamed: 0,text_data,sentiment
5297,5 Tempat Wisata Bandung yang Buka 24 Jam ,Positive
5315,10 Tempat Wisata di Bandung Terbaru untuk Menikmati Weekend ,Positive
1690,BigHit Music Bakal Rilis Album Solo J,Positive
261,Daftar IPO Juli 2022 Mulai dari SWID CHEM DEWI hingga AXIO ,Positive
3508,Kaspersky Ungkap Tips Melindungi Kesehatan Mental di Era Media Sosial ,Positive
6269,Lulusan Teachers College UPH Siap Melayani Bangsa di Pelosok Nusantara ,Positive
4972,Mengapa Garuda Indonesia Masih Jadi Maskapai Favorit ,Positive
3701,Musim Mangga Yuk Bikin 5 Resep Es Mangga Segar Berikut Ini Bun ,Positive
3073,VIDEO Ratusan Orang Berkumpul di Taiwan Peringati Tragedi Tiananmen ,Positive
5143,Lomba Deskripsi Ikonografis Koleksi Museum Antar Siswa SMP Se,Positive
2119,Semua Final Party Honda DBL with KFC Tayang Eksklusif di KUY Entertainment ,Positive
1316,Ada Peluang Jadi Orang Kaya Baru setelah Resesi Begini Tips dari Robert Kiyosaki ,Positive
386,Garudafood Bukukan Laba Rp 144 M ,Positive
2187,Fakta Andira Utami Berprofesi Dokter Sambil Jadi Penyanyi ,Positive
1113,Respons Ancaman Krisis Pangan 2023 Ini Strategi Kementerian ATRBPN ,Positive
1779,JYP Entertainment akan Debutkan 4 Grup Idol Baru Siapa Saja Mereka ,Positive
7478,Update Harga iPhone 11 di Bulan September Versi Resmi di iBox ,Positive
1149,Liburan All,Positive
4782,Harga Tiket Masuk Terbaru Wisata Gunung Bromo via Probolinggo ,Positive
6314,Dzar Fadli El Furqan Dokter Relawan MDMC yang Jadi Wisudawan Terbaik Unismuh ,Positive
4433,PSSI dan STY Bahas Evaluasi Program Kerja dan Naturalisasi ,Positive
2886,Daftar 193 Negara Anggota PBB dan Tahun Bergabungnya ,Positive
7118,Puan Maharani Didoakan Jadi Presiden saat Rapat Paripurna DPR ,Positive
4047,Segera Pensiun 3 Rekor Fantastis Chen Long yang Sulit Disalip Anthony Ginting ,Positive
4222,Ini Daftar Juara Cabang Pencak Silat dan Karate O2SN Jenjang SD Tahun 2022 ,Positive
5870,Latihan dan Contoh Soal OSN Fisika SMA Dilengkapi Jawaban Pilihan Ganda ,Positive
5009,5 Tips Yang Harus Diingat untuk Keselamatan Selama Penerbangan ,Positive
5967,Bangun Jejaring Dengan Temu Alumni FK UNDIP ,Positive
2441,Hyundai Buka Pabrik Kendaraan Listrik Baru Rp 85 Triliun di Amerika Serikat ,Positive
7426,Apple Resmi Rilis iOS 1521 Ini Daftar iPhone dan iPad yang Bisa Update ,Positive
7790,Wow Golden Ratio Menemukan Bahwa Amber Heard Memiliki Wajah Paling Sempurna Didunia ,Positive
6229,Reuni Akbar UMS Alumni Tilik Institusi ,Positive
1059,Tembus Rp 6361 Triliun Posisi Utang Indonesia Masih Aman ,Positive
5055,Wali Kota Parepare temui Ilham Habibie bahas pembangunan Museum BJ Habibie ,Positive
1,Bagaimana Cara Kerja Bisnis Asuransi ,Positive
6291,Kamis ini putera terbaik Madiun Niko Sudibjo dikukuhkan jadi Guru Besar Universitas Pelita Harapan ,Positive
7122,Puji Puan Maharani di Rakernas PDI,Positive
1747,NMIXX grup idola baru JYP Entertainment resmi debut ,Positive
4525,Telan Rp 39362 M Jakarta International Baseball Arena Jadi Arena Baseball Terbaik di Indonesia ,Positive
4076,Tim Indonesia Raih Empat Medali di Olimpiade Astronomi 2022 ,Positive
6555,Jawa Timur Lumbung Suara Terbesar Partai Demokrat pada Pemilu 2019 ,Positive
4942,Paket Wisata Labuan Bajo Inilah Daftar Destinasi yang Wajib Dikunjungi Saat Liburan ke Labuan Bajo ,Positive
3721,Kandungan Nutrisi dan Manfaat Buah bagi Tubuh Manusia Materi Kelas 5 SD Tema 3 ,Positive
5302,6 Rekomendasi Tempat Wisata di Bandung dengan Harga Tiket TERBARU Agustus 2022 ,Positive
1878,VIDEO BTS Siap Lanjutkan Konser Permission to Dance di Las Vegas ,Positive
2008,Daftar Harga Tiket Konser Justin Bieber 2022 di Indonesia ,Positive
4168,Sebanyak 184 pesilat ikuti Kejurda Pencak Silat di Kota Kendari ,Positive
3861,Coba Dulu Kalau Memang Doyan Ini Manfaat Buah Salak untuk Ibu Hamil yang Bisa Bikin Bayi Tumbuh Cerdas Yakin Gak Mau Nyoba ,Positive
6019,Tingkatkan Kesejahteraan Mahasiswa UNDIP Berikan Bantuan Makanan Bergizi ,Positive
2965,Ini Dia Bukti Nyata Rusia Untung Besar Gegara Perang ,Positive
4132,Atlet Paralympic Tokyo 2020 dari Jawa Tengah Segera Pamitan ke Gubernur ,Positive
5197,Dihadiri Pemprov Papua Barat Ketum Domino Lantik Pengurus Cabang Olahraga Domino Gaplek Di Papua Barat ,Positive
4772,Nongkrong asyik dengan suasana dingin Cafe Lawang Sari Malang sajikan panorama hutan pinus di lereng Bromo ,Positive
5870,Latihan dan Contoh Soal OSN Fisika SMA Dilengkapi Jawaban Pilihan Ganda ,Positive
4957,Tok RUPS Setujui Garuda Indonesia Galang Dana Publik ,Positive
4017,Selenggarakan Olimpiade APBN 2022 Menkeu Harapkan Jadi Wadah Generasi Muda Peduli Negeri ,Positive
4452,Prambors Softball Club Juara di Borobudur International Slowpitch Tournament 2022 ,Positive
7128,Puan Maharani Tunjukkan Aura Pemimpin Saat Berpidato di Sidang Tahunan ,Positive
6040,UNDIP Buka Kesempatan Melalui Jalur UM Kemitraan S1 ,Positive
5060,Bosan ke Mal Yuk Sesekali Menikmati Karya Seni di Museum ,Positive
3980,Kapan Vaksin Dosis Keempat untuk Masyarakat Ini Jawaban Kemenkes ,Positive
1515,Tak Melulu Cerita Buruk Sri Mulyani Juga Bawa Kabar Baik Lho ,Positive
4222,Ini Daftar Juara Cabang Pencak Silat dan Karate O2SN Jenjang SD Tahun 2022 ,Positive
5627,KitaBisa Beri Beasiswa Rp 25 Juta untuk SMA dan Mahasiswa Ini Syarat dan Cara Daftarnya ,Positive
7678,Nissan dan Mitsubishi Bikin Mobil Listrik Mungil Harga Murah ,Positive
7092,Puan Maharani atau Ganjar Pranowo PDIP Memanas Megawati Akhirnya Buka Suara Terkait Pilpres 2024 ,Positive
6702,Dimulai 18 Oktober 2022 DPW NasDem Maluku Utara Buka Penjaringan Bacaleg DPRD Provinsi dan DPR RI ,Positive
2148,Refal Hady Lebih Suka Cewek Blasteran Enzy Storia Girang Emang Cocok Sama,Positive
2123,9 Potret Soraya Rasyid Bermain Basket di Media Clash Keren ,Positive
6156,UMS Jadi Tuan Rumah Leadership Training PTMA ,Positive
3839,7 Manfaat Luar Biasa Buah Salak Nomor 6 Bikin Wanita Tambah Bahagia ,Positive
4922,Keselamatan Wisatawan Jadi Prioritas Labuan Bajo Miliki International Medical Centre ,Positive
3624,5 Manfaat Mengonsumsi Jambu untuk Kesehatan dan Resep Praktisnya ,Positive
7243,Kemenperin boyong industri drone ke Singapura unjuk teknologi canggih ,Positive
6953,Ombudsman dorong Pemilu yang ramah bagi penyandang disabilitas di NTT ,Positive
7563,Spesifikasi dan Harga Resmi MacBook Pro M2 2022 di Indonesia ,Positive
417,Moka Edukasi Strategi Kelola Keuangan ke UMKM di Solo ,Positive
7138,Pengamat Usung Puan Maharani PDIP Akan Bikin Sejarah di Pilpres 2024 ,Positive
5763,Peluang Beasiswa S2 dan S3 Berikut Informasinya ,Positive
5203,16 Wisata Raja Ampat yang Populer dan Wajib Dikunjungi ,Positive
6190,Lima Dosen Umla Lolos Serdos Ini Tipsnya  PWMUCO ,Positive
6167,OPPAL Singgah di UMS Ajak Mahasiswa Lakukan Positive Journalism ,Positive
4627,Target PP Perbasi untuk Timnas Basket Putra di SEA Games 2022 ,Positive
5225,Terus Lestarikan Ekosistem Pesisir Raja Ampat  Indonesia Baik ,Positive
4787,Cegah perubahan iklim Pemkot Probolinggo gerakkan konservasi mangrove ,Positive
4246,Apa Pengertian dan Tujuan Pencak Silat ,Positive
6290,Biaya Kuliah UPH Semua Jurusan 20222023 ,Positive
3841,Terungkap 10 Manfaat Makan Buah Salak Yang Sebenarnya Bagi Kesehatan ,Positive
1253,Data Kemenaker 4 Tahun Jokowi Bikin 10 Juta Lapangan Kerja ,Positive
5844,Simak Proses Seleksi dan Cara Pendaftaran Beasiswa LPDP 2022 ,Positive
1247,Babinsa Koramil 02TM Serda Marhalim Pasaribu Jalin Silaturahmi dengan Warga Binaan di Parit Konyet ,Positive
1077,OJK Buka Peluang Larang Debt Collector Tagih Utang Pinjol ,Positive
740,Bukalapak Punya Dirut Baru Apa Kabar Saham BUKA ,Positive
6954,KPU Bangka Barat Jumlah anggota DPRD bertambah lima di Pemilu 2024 ,Positive
6171,World Peace Forum Ke,Positive
3849,Inilah 8 Manfaat Buah Salak Untuk Kesehatan ,Positive
2203,Jadi Ayah Changmin TVXQ Sambut Kelahiran Putra Pertamanya ,Positive
293,Ada Produsen Masker Mau IPO Memang Masih Menarik ,Positive
4016,Olimpiade matematika,Positive
7471,Rekomendasi iPhone yang Masih Layak Dibeli Tahun 2022 ,Positive
5800,Lulus Seleksi Beasiswa LPDP Ini Hal yang Harus Dilakukan Sebelum Mulai Kuliah ,Positive
3785,6 Manfaat Mangga untuk Kesehatan Bisa Tingkatkan Imun Tubuh ,Positive
4668,Jadwal Timnas Indonesia di Piala Dunia Sepak Bola Amputasi 2022 ,Positive
1537,Sri Mulyani beri hadiah Rp10 miliar ke 10 provinsi yang tekan inflasi termasuk Sultra dan Kota Kendari ,Positive
3998,PABSI sebut kejuaraan Asia jadi bekal menuju kualifikasi Olimpiade Paris ,Positive
4679,Begini Cara Fakhri Husaini Semangati Timnas Indonesia U,Positive
5856,Siswa Kesatuan Bangsa Sumbang Medali di Olimpiade Fisika Internasional ,Positive
2850,Penyelenggara PTSB dan PBB Terbaik Pemprov Sumsel Dianugerah Layanan Investasi 2022 ,Positive
4484,Jumlah Pemain Softball Tiap Tim Beserta Tugasnya ,Positive
3745,8 Manfaat Buah Mangga yang Menakjubkan Menurut dr Zaidul Akbar Bisa Mencegah Kanker ,Positive
3741,3 Manfaat Buah Mangga untuk Kesehatan Nutrisinya Melimpah ,Positive
2162,Mengintip Keseruan Nagita Slavina Jadi Anak Kos Nyaman Bersantai ,Positive
385,Garudafood GOOD Meraih Omzet Rp 637 Triliun Hingga Kuartal Ketiga Tahun Ini ,Positive
3775,7 Manfaat Mengesankan Buah Mangga untuk Kecantikan ,Positive
817,Terseret Emas Dunia Harga Emas Antam Murah Aja Nih ,Positive
1623,BigHit Music Ungkap Kondisi Kesehatan Beomgyu TXT ,Positive
2013,Dibuka Lagi 2 April Ini Cara Beli Tiket Konser Justin Bieber di Jakarta yang Ditambah Jadi 2 Hari ,Positive
5233,Raja Ampat Destinasi Wisata Favorit yang Memiliki Banyak Keindahan ,Positive
3756,Pantas 1 Kampung Selalu Sehat dan Bugar Rahasianya Ternyata Cuma Rajin Makan Buah Mangga Tubuh Dijamin Gak Bakal Kena Penyakit ,Positive
1734,5 Idol K,Positive
5367,Super Air Jet Tambah Penerbangan ke Belitung dan Bengkulu Terbang dari Jakarta ,Positive
3439,Pemerintah Sebut Indonesia Bisa Segera Akhiri Pandemi jika Covid,Positive
1426,Ulang Tahun Alfamart Bagi Bingkisan Hingga Modal Usaha Miliaran Rupiah ,Positive
4168,Sebanyak 184 pesilat ikuti Kejurda Pencak Silat di Kota Kendari ,Positive
6283,Keseruan Academic Showcase Universitas Pelita Harapan ,Positive
7842,Daftar HP Samsung yang Dapat Update One UI 50 Berbasis Android 13 ,Positive
1977,LINK LIVE STREAMING 10th Debut Anniversary Fan Event EXO 2022 Sore Ini Siap,Positive
4484,Jumlah Pemain Softball Tiap Tim Beserta Tugasnya ,Positive
7160,5 Game Sniper Offline Terbaik di Android yang Patut Dicoba ,Positive
6108,Ketua ILUNI FKUI Pusat  Alumni UI Sudah Sejak Lama Memberikan Karyanya untuk Kemajuan Kalbar ,Positive
3757,5 Manfaat Buah Mangga untuk Kesehatan ,Positive
5376,Mulai 20 April Super Air Jet Memiliki 4 Rute Baru Ini Jadwal dan Tarifnya ,Positive
6421,Selamat Bertarung Anies Baswedan ,Positive
2399,Sejarah Hari Ini Amerika Serikat Ambil Alaska ,Positive
7686,Mobil Listrik SUV Ini Hadir dengan Teknologi Canggih ,Positive
3172,Targetkan Kemenangan di Ukraina Rusia Tingkatkan Kemampuan Senjata AK,Positive
5788,10 Poin Penting dalam Pendaftaran Beasiswa LPDP Reguler Simak Baik,Positive
5394,Super Air Jet Buka Rute Baru ke Jambi,Positive
6292,UPH Learning Hub Kini Hadir di Manado ,Positive
5288,Rekomendasi Wisata Bandung Murah Cocok untuk Libur Lebaran dan Lengkap dengan Tiket Masuknya ,Positive
7881,Rekomendasi Hp Harga 2 JutaanAda Hp Samsung Galaxy A13Dibekali Baterai 5000 mAh Ulasannya Di Sini ,Positive
7383,Kumpulan Video Hands,Positive
7052,Pendukung Puan Maharani Bagi Sembako Gratis untuk Masyarakat Gianyar ,Positive
6666,10 Ribu Orang Akan Gelar Deklarasi Anies Baswedan Maju Capres pada Akhir Bulan Ini ,Positive
437,Saham GOTO Naik Para Raksasa di Balik GoTo Tambah Tajir ,Positive
5753,Mau Kuliah di Luar  Dalam Negeri Gratis Ikut Beasiswa LPDP Aja ,Positive
2150,Mengaku Sempat Tak suka Kucing Kini Ariel Tatum Justru Jatuh Cinta ,Positive
7364,Cek Daftar Harga iPad Berbagai Seri di iBox per Juni 2022 ,Positive
1986,3 Fakta EXO Chen Perdana Tampil di Hallyu Pop Festival London 2022 ,Positive
6163,Gelar Wisuda Periode I Tahun Anggaran 20222023 2778 Mahasiswa S1 dan S2 UMS Resmi Diwisuda ,Positive
3810,Kandungan Gizi dan Manfaat Salak untuk Ibu Hamil ,Positive
6053,UI Teliti Karakteristik Perguruan Tinggi yang Berkelanjutan Secara Keuangan ,Positive
5067,Museum Ahmad Yani Jakarta Lokasi dan Sejarah Tempatnya ,Positive
4980,Garuda Indonesia dan Emirates Kerja Sama Perluas Jaringan hingga ke Eropa ,Positive
7846,UPDATE Harga Hp Samsung Galaxy A73 5G Oktober 2022 Lengkap dengan Spesifikasinya ,Positive
5332,10 Tempat Wisata Alam di Bandung yang Paling Cantik ,Positive
5322,Tempat Wisata di Bandung yang Seru untuk Dikunjungi ,Positive
7835,Daftar Stasiun Kereta Api yang Buka Layanan Vaksin Booster Gratis ,Positive
247,Perusahaan Batu Bara Black Diamond COAL Siap IPO Pasang Harga Rp100,Positive
5145,Dari Saudi Puan Dukung Pembangunan Museum Sejarah Nabi Muhammad di Ancol ,Positive
806,Ini Penyebab Harga Emas Ambruk Masih Cocok Buat Investasi ,Positive
5719,PKKM Momen Perkuat Hubungan Baik Antarkampus Dibawah Naungan PGRI ,Positive
1143,Pemerintah Perlu Kaji Asumsi Nilai Tukar APBN 2023 ,Positive
3679,5 Manfaat Buah Pir Baik untuk Kesehatan Jantung ,Positive
710,Jurus Bukalapak Dukung Pertumbuhan Ekonomi Syariah Indonesia Melalui ISEF 2022 ,Positive
7366,iPad Pro M2 hadir tahun ini ,Positive
3656,Manfaat Menakjubkan Jus Pakcoy dan Nanas Perempuan Pasti Suka ,Positive
6912,Generasi Muda DPC PDIP Tangsel Gelar Donasi Produk Kesehatan ,Positive
7023,Perlu Pengawasan Partisipatif Demi Pemilu 2024 yang Berkualitas ,Positive
63,Aset Perusahaan Asuransi Tembus Rp834 T per Juli 2022 ,Positive
4662,4 Eks Pemain Top yang Kini Jadi Pelatih Timnas Peserta Piala Dunia 2022 Nomor 1 Mantan Pemain PSG ,Positive
31,Ingatkan Risiko Bisnis Allianz Tekankan Pentingnya Asuransi ,Positive
4144,Perjuangan Atlet Para Balap Sepeda Indonesia dalam Paralympic Games Tokyo 2020 ,Positive
235,Tiket dan Blibli Dikabarkan Mau Merger Siapkan IPO Rp143 Triliun ,Positive
3693,Mampu Menjaga Kesehatan Ginjal Ini 7 Manfaat Buah Delima yang Perlu Anda Ketahui ,Positive
5701,Siap Pijah Pemilihan Indukan Lele yang Baik oleh Mahasiswa IPB University bersama Para Pemdua KTI Banyu Mili ,Positive
5388,Ini Syarat Terbaru Naik Super Air Jet ,Positive
4337,Persiapan Kualifikasi Piala Asia U,Positive
4919,Kabar Gembira Pariwisata Labuan Bajo Kembali Normal ,Positive
1776,JYP Entertainment Umumkan TWICE Cetak Rekor Baru Pre,Positive
3245,Dirut BPJS Kesehatan Apresiasi Inovasi Puskesmas Bangli Utara Bali ,Positive
5744,Kampus Merdeka ,Positive
6181,Syarat Nonton Konser Dewa 19 di Solo ,Positive
2824,Sekjen PBB mendesak Rusia berikan akses penuh ke tawanan perang di Ukraina ,Positive
6725,Rakernas Partai NasDem Bersifat Internal Tak Undang Parpol Lain ,Positive
68,Warren Buffett Sangat Mencintai Bisnis Asuransi Mengapa ,Positive
1692,Mau Jadi Idol K,Positive
4123,Sejarah Paralympic Olimpiade Para Difabel ,Positive
6742,Nasdem Siapkan Tiga Nama Capres untuk Pilpres 2024 ,Positive
216,Menilik Tren Perusahaan yang akan IPO pada Kuartal IV 2022 ,Positive
7208,Uni Eropa Dorong Pembesut Android Beri Update OS Hingga 5 Tahun ,Positive
3362,Ini Daftar Negara Dengan Kasus Cacar Monyet Tertinggi ,Positive
6139,UI dan UGM Kaji Tata Kelola Gedung Bertingkat ,Positive
5094,5 Museum Terbaik di Seoul Hadirkan Seni dan Sejarah Korea ,Positive
2217,SM Entertainment akan Gelar Audisi Global untuk Tambah Member NCT Netizen Kebanyakan Anggota ,Positive
2384,Rilis Karya Terakhir Bareng YG Entertainment Ini Pesan TOP BIGBANG ,Positive
6129,Tingkatkan Kualitas Dokter dan Bidan FKUI Kolaborasi Internasional Lewat Program EATS Indonesia ,Positive
5526,Wisata Indoor Museum di Kota Tua Bawa Sensasi Ekspedisi ke Masa Lalu ,Positive
660,Lowongan Kerja Besar,Positive
2705,Zelensky Girang Saudi Akan Bantu Ukraina Rp61 Triliun ,Positive
2004,Promotor Ungkap Nasib Konser Justin Bieber di Asia Ada Jakarta ,Positive
5382,Super Air Jet Buka Lowongan Kerja bagi Lulusan SMASMK Segera Daftar ,Positive
4690,Profil Timnas Kamerun Si Kuda Hitam di Grup G Piala Dunia 2022 Qatar Pelatih Julukan hingga Jadwal Main ,Positive
3893,4 Manfaat Buah Salak untuk Kesehatan ,Positive
5137,Museum Nasional,Positive
5308,TERPOPULER 5 Rekomendasi Tempat Camping di Cimahi untuk Liburan Akhir Pekan Sejuk dan Bersih ,Positive
1508,Ketemu Bos Google Sri Mulyani Industri Kreatif Menjanjikan YouTuber Bermunculan ,Positive
3906,Penerima Vaksin Booster RI Tembus 64 Juta Warga Ini 10 Provinsi Terbanyak ,Positive
6595,Partai Demokrat Siap Berikan Effort Hingga Seribu Kali Lipat Kepada Anies Baswedan Asal Lakukan Hal Ini ,Positive
2838,Udara Bersih Peringatan PBB untuk Dunia ,Positive
5856,Siswa Kesatuan Bangsa Sumbang Medali di Olimpiade Fisika Internasional ,Positive
5701,Siap Pijah Pemilihan Indukan Lele yang Baik oleh Mahasiswa IPB University bersama Para Pemdua KTI Banyu Mili ,Positive
5920,Kemendikbudristek selenggarakan OSN 2022 ,Positive
5983,Dukung Pengembangan Ekosistem dan Literasi Perbankan Syariah UNDIP Jalin Kerja Sama dengan Bank Syariah Indonesia ,Positive
4076,Tim Indonesia Raih Empat Medali di Olimpiade Astronomi 2022 ,Positive
5719,PKKM Momen Perkuat Hubungan Baik Antarkampus Dibawah Naungan PGRI ,Positive
5916,Latihan Soal OSN IPA SD Terbaru Lengkap dengan Kunci Jawaban Contoh Soal Siap Jelang OSN Tahun 2022 ,Positive
3615,9 Manfaat Buah Melon Untuk Kesehatan Mampu Mengurangi Tekanan Darah ,Positive
2681,Ulasan Tentang G20 Indonesia Apa Itu G20 Sejarah dan Anggotanya ,Positive
6335,UPH Terapkan Metode Profesional dan Manfaatkan Teknologi Tinggi ,Positive
2682,Jadi Pengalaman Penting Untuk Acara G20 Lainnya  Kementerian Koordinator Bidang Pembangunan Manusia dan Kebudayaan ,Positive
5491,Bisnis Penghasil Miliaran Dolar Ini 5 Negara yang Terkenal dengan Wisata Seks ,Positive
7128,Puan Maharani Tunjukkan Aura Pemimpin Saat Berpidato di Sidang Tahunan ,Positive
4848,Wisata Labuan Bajo dari Kupang ke Kota Labuan Bajo dengan Pesawat Ada 3x Penerbangan Langsung Besok ,Positive
97,Perusahaan Asuransi Terus Berupaya Melakukan Kewajiban Spin,Positive
5583,Mau Dapatkan Beasiswa di UMKU Jalur Prestasi Sepak Bola Berikut Caranya ,Positive
6545,Partai Demokrat Beri Pelatihan Keuangan Ibas Bedakan Kebutuhan dan Keinginan ,Positive
4762,Candi Jago Bangunan untuk Memuja Dewa Buddha yang Berada di Lembah Gunung Bromo ,Positive
7793,Bocoran FIFA 23 EA Sudah Lakukan Face Scan dan Tambah Fitur Baru ,Positive
6053,UI Teliti Karakteristik Perguruan Tinggi yang Berkelanjutan Secara Keuangan ,Positive
5266,Mau Wisata Ke Bandung REKOMENDASI 5 Tempat Kuliner Khas Sunda yang Hits dan Wajib Dikunjungi Rasanya Maknyus ,Positive
3676,5 Manfaat Bengkuang Untuk Kesehatan Baik Untuk Melancarkan Pencernaan ,Positive
7894,Rincian Harga Ponsel Samsung Terbaru 2022 ,Positive
5851,Fiqri Raih Medali Perak ,Positive
3486,Berisikan Lini Masa Kebijakan dan Dinamika Penanganan Pandemi Pemerintah Luncurkan Buku Vaksinasi Covid,Positive
5651,Belajar Budaya Lombok Lewat Pertukaran Mahasiswa ,Positive
7123,Hendrawan Supratikno Sebut Puan Maharani Punya Tiga Kelebihan Penting ,Positive
5780,Beasiswa LPDP Tahap 2 Dibuka 4 Juli Cek Syarat dan Cara Daftar ,Positive
4403,Timnas Indonesia Jalani Latihan Perdana di Bandung ,Positive
5833,Aksi Penerima Beasiswa LPDP untuk Lingkungan ,Positive
4557,Timnas Basket Indonesia Perkasa dan Sabet Emas SEA Games 2021 Apa Selanjutnya ,Positive
3705,Ternyata Kulit Mangga Punya Segudang Manfaat untuk Tubuh ,Positive
2750,Perbaiki Hubungan dengan Iran UEA Kirim Duta Besar ke Teheran ,Positive
3661,Makan Kulit Buah Mangga Ada 8 Manfaat Diantaranya Kesehatan Agar Langsing Kata Kemendikbud ,Positive
3834,Inilah Segudang Manfaat Buah Salak Untuk Kesehatan ,Positive
69,Ini 15 Perusahaan Asuransi Jiwa dengan Premi Terbesar pada Tahun Lalu ,Positive
58,Perusahaan Asuransi Jiwa Mulai Genjot Produk Murah,Positive
4958,Kinerja Garuda Membaik Ekonom Kenapa Mesti Dapat Suntikan PMN Rp 75 T ,Positive
6952,Akademisi Perlu kegiatan bagi Gen Z kampanyekan pemilu berkualitas ,Positive
5372,Jadwal Pesawat Ambon ,Positive
5194,Bersatunya Kegiatan Ekonomi dan Ekologi di Raja Ampat ,Positive
6363,FOTO Jejak Prasasti Prestasi Anies Baswedan ,Positive
4258,Hasil Kualifikasi Piala Asia U,Positive
6312,Winisuda 2022 UPH Kampus Surabaya Siap Go Beyond menjadi Berguna bagi Bangsa dan Negara ,Positive
5063,Wisata Edukasi Sejarah TNI di Museum Satriamandala ,Positive
660,Lowongan Kerja Besar,Positive
3531,Hari Kesehatan Mental Sedunia 2022 Tema dan Sejarah Peringatannya ,Positive
5257,Inilah 9 Rekomendasi Destinasi Wisata Bandung Terbaru Paling Hits dan Populer 2022 ,Positive
5762,Melalui LPDP Tim Peneliti Kembangkan Limbah Bulu Ayam Jadi Material Baru Ramah Lingkungan ,Positive
730,Adi Wardhana Sariaatmadja Borong 38 Juta Saham Bukalapak BUKA di Rp 266 per Saham ,Positive
3718,Musim mangga belum habis Ini manfaat mangga untuk kesehatan ,Positive
4590,Timnas Basket Indonesia Optimis Capai Target di SEA Games 2022 ,Positive
7434,Adu Gadget iPad 9 dan iPad Mini 6 Mana yang Terbaik ,Positive
1038,Pemerintah Diminta Transparan soal Utang Negara ,Positive
